Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,Internet Service(Yes/No),Churn
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.41542286,0.0047542118,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.09859155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.67960197,0.07279599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025870651,0.00023655663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,0.4647887,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.47826087,0.0,0.45721388,0.24088392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666667,0.0018693744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.53521127,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3233831,0.22993307,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,0.80281687,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.47826087,1.0,0.8681591,0.713905,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.6197183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009452745,0.102111705,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.07042253,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.66567165,0.055942766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.5915493,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.47826087,1.0,0.720398,0.44582278,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.56338024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.017412946,0.09935379,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.056338023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.561194,0.042101316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.99999994,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42736316,0.5044369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04225352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.01691544,0.0057004383,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.112676054,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36368155,0.050080776,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.99999994,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5492537,0.6127626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.45070422,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,1.0,0.33034825,0.20079622,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.99999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6189054,0.65991235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.29577464,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35771143,0.13084467,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,0.97183096,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.47826087,1.0,0.9079601,0.88342375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.28169012,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8572139,0.24684398,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.1971831,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6671642,0.13859335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.39436617,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6074627,0.27645397,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.1971831,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.57960194,0.13117932,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.9859155,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8641791,0.8688323,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.99999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07114427,0.20661782,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.2535211,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.682587,0.17835218,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013930351,9.808433e-05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57164174,0.0065658893,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716418,0.007569813,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.14084508,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.59552234,0.09762866,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.15492958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.010447755,0.024226863,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.97183096,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9179104,0.89236677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.2676056,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.72189057,0.2229633,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.30985913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020398006,0.052134782,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.6760563,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.62786067,0.46643203,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.04225352,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7930348,0.042199403,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.4366197,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8945274,0.39396492,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3686567,0.010368106,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.95774645,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.38109452,0.4539407,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.07042253,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.61940295,0.05126356,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.32394364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0144278705,0.05484076,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.4366197,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.47826087,1.0,0.85373133,0.39211288,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.36619717,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34427857,0.17076506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.36619717,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8562189,0.32875028,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.80281687,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6208955,0.55256754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52835816,0.006063928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.23943661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06368159,0.052221328,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.6478873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.030348256,0.11804755,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.97183096,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9149253,0.8851835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.16901408,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7079602,0.12849642,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.4929577,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32636815,0.20726979,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9295774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.015422881,0.1491461,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.12676056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016417906,0.020845834,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.2535211,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6870647,0.18676437,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.9859155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0159204,0.15088275,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7079602,0.733643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.6619718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017412946,0.105827376,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017910436,0.00014424184,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.23943661,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6467661,0.18374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023383096,0.00020770845,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,0.9295774,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.84228855,0.80439657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.95774645,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20746268,0.31856683,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2535211,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.81293523,0.22074199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9577114,0.9592835,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.52112675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019402996,0.082748674,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.5492957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47826087,0.0,0.37363183,0.26130858,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.8450704,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.059203982,0.16459727,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.12676056,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6243781,0.09222825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.4366197,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.47826087,1.0,0.54278606,0.2670494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.28169012,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.81194025,0.22775792,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.8169014,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.47826087,1.0,0.8084577,0.6774983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.16901408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5164179,0.103617586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.6478873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0199005,0.11666282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.95774645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07711442,0.20514078,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016417906,0.0017193633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.29577464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079602,0.05022502,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.1971831,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.77860695,0.15848719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.73239434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0159204,0.11894761,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.0,0.3802817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07412936,0.08259866,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.29577464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.020398006,0.052654054,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5164179,0.005925456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,0.2112676,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.72935325,0.17554235,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.6619718,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21044777,0.22615394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.4084507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8701492,0.3649896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.028169014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5174129,0.024336487,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.78873235,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.75124377,0.6469825,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.9436619,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.47826087,1.0,0.7791045,0.75733906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.30985913,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47826087,0.0,0.41542286,0.15328294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.90140843,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.41343284,0.4372721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.6056338,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47826087,1.0,0.720398,0.45642164,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.9859155,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.90298504,0.88195246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.5070422,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.47826087,0.0,0.49601984,0.28391993,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.15492958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139303,0.028594509,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.95774645,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6338308,0.64419574,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.47887322,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42089552,0.22660974,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.056338023,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.47114426,0.03705285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.80281687,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.63930345,0.55495614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6373134,0.68794715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.49651742,0.55272335,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020398006,0.00017309026,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.53521127,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.47826087,1.0,0.76915425,0.42396146,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.73239434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.019402996,0.12108816,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.36619717,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7059701,0.27288255,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5114428,0.0058677597,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.70696515,0.008135241,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.23943661,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56268656,0.16377223,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.6338028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.019402996,0.103698365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.99999994,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65820897,0.7013213,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.4929577,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.68955225,0.35302332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.04225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06865673,0.009364182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.33802816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.015422881,0.05266559,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.5492957,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.32437807,0.23283522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.8732394,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8373135,0.7414321,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.1971831,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.77661693,0.16246827,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.1830986,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37064677,0.086400874,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.99999994,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9104478,0.91318953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.53521127,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.87711436,0.4640953,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.6478873,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.41542286,0.31731477,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.2535211,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.70199007,0.1908089,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.056338023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6661691,0.05261943,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.16901408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16766168,0.04930764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.22535211,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6149254,0.15310986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.4647887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57014924,0.27770597,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.57746476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3114428,0.2376125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.056338023,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6273632,0.045868915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.9859155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.056218907,0.18978767,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.2535211,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.47910446,0.14623241,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0134328455,0.001967459,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
